profile,run_id,phase,sample_event,target_field,measured_at,operator_or_agent,instrument_id,value,unit,source_file_to_save_as,source_file_requirement,method_or_record_id,notes,pre_measurement,post_measurement,measurement_basis,calculation,swelling_fraction
nhi_long,NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R2-42d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R2-42d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R3-7d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R3-7d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R3-14d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R3-14d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R3-28d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R3-28d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R3-42d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_lead_nhi_pedot_low_loading-R3-42d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R1-7d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R1-7d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R1-14d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R1-14d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R1-28d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R1-28d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R1-42d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R1-42d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R2-7d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R2-7d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R2-14d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R2-14d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R2-28d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R2-28d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R2-42d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R2-42d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R3-7d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R3-7d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R3-14d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R3-14d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R3-28d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R3-28d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R3-42d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_challenge_nhi_pedot_high_loading-R3-42d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R1-7d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R1-7d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R1-14d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R1-14d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R1-28d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R1-28d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R1-42d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R1-42d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R2-7d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R2-7d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R2-14d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R2-14d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R2-28d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R2-28d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R2-42d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R2-42d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R3-7d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R3-7d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R3-14d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R3-14d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R3-28d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R3-28d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L2-long_positive_toxicity_control-R3-42d,L2,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L2-long_positive_toxicity_control-R3-42d/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R1-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R1-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R1-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R1-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R1-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R1-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R2-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R2-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R2-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R2-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R2-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R2-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R3-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R3-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R3-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R3-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_laminin_only_control-R3-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_laminin_only_control-R3-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R1-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R1-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R1-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R1-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R1-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R1-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R2-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R2-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R2-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R2-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R2-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R2-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R3-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R3-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R3-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R3-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R3-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_hydrogel_laminin_control-R3-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R1-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R1-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R1-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R1-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R1-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R1-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R2-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R2-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R2-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R2-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R2-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R2-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R3-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R3-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R3-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R3-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R3-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_lead_nhi_pedot_low_loading-R3-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R1-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R1-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R1-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R1-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R1-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R1-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R2-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R2-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R2-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R2-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R2-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R2-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R3-pre_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R3-pre_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R3-post_stim,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R3-post_stim/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
nhi_long,NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R3-24hrecovery,L3,,swelling_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L3-long_challenge_nhi_pedot_high_loading-R3-24hrecovery/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,,,,,
