profile,run_id,phase,sample_event,target_field,measured_at,operator_or_agent,instrument_id,value,unit,source_file_to_save_as,source_file_requirement,method_or_record_id,notes,mea_or_potentiostat_id,channel_or_electrode_id,analysis_method,raw_export_file_id,eis_1khz_ohm,charge_storage_capacity,baseline_noise_uv,electrode_yield_fraction,spike_rate_hz,burst_rate_hz,synchrony
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-28d,L1,,synchrony_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-28d/synchrony_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,baseline_noise_uv,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/baseline_noise_uv_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,burst_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/burst_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,charge_storage_capacity_current,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/charge_storage_capacity_current_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,charge_storage_capacity_retention_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/charge_storage_capacity_retention_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,eis_1khz_current_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/eis_1khz_current_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,eis_1khz_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/eis_1khz_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,electrode_yield_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/electrode_yield_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,post_stim_burst_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/post_stim_burst_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,post_stim_impedance_degradation_pct,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/post_stim_impedance_degradation_pct_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,post_stim_spike_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/post_stim_spike_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,spike_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/spike_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d,L1,,synchrony_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R2-42d/synchrony_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,baseline_noise_uv,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/baseline_noise_uv_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,burst_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/burst_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,charge_storage_capacity_current,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/charge_storage_capacity_current_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,charge_storage_capacity_retention_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/charge_storage_capacity_retention_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,eis_1khz_current_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/eis_1khz_current_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,eis_1khz_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/eis_1khz_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,electrode_yield_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/electrode_yield_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,post_stim_burst_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/post_stim_burst_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,post_stim_impedance_degradation_pct,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/post_stim_impedance_degradation_pct_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,post_stim_spike_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/post_stim_spike_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,spike_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/spike_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d,L1,,synchrony_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-0d/synchrony_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,baseline_noise_uv,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/baseline_noise_uv_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,burst_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/burst_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,charge_storage_capacity_current,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/charge_storage_capacity_current_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,charge_storage_capacity_retention_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/charge_storage_capacity_retention_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,eis_1khz_current_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/eis_1khz_current_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,eis_1khz_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/eis_1khz_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,electrode_yield_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/electrode_yield_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,post_stim_burst_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/post_stim_burst_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,post_stim_impedance_degradation_pct,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/post_stim_impedance_degradation_pct_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,post_stim_spike_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/post_stim_spike_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,spike_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/spike_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d,L1,,synchrony_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-7d/synchrony_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,baseline_noise_uv,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/baseline_noise_uv_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,burst_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/burst_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,charge_storage_capacity_current,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/charge_storage_capacity_current_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,charge_storage_capacity_retention_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/charge_storage_capacity_retention_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,eis_1khz_current_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/eis_1khz_current_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,eis_1khz_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/eis_1khz_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,electrode_yield_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/electrode_yield_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,post_stim_burst_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/post_stim_burst_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,post_stim_impedance_degradation_pct,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/post_stim_impedance_degradation_pct_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,post_stim_spike_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/post_stim_spike_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,spike_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/spike_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d,L1,,synchrony_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-14d/synchrony_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,baseline_noise_uv,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/baseline_noise_uv_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,burst_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/burst_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,charge_storage_capacity_current,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/charge_storage_capacity_current_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,charge_storage_capacity_retention_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/charge_storage_capacity_retention_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,eis_1khz_current_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/eis_1khz_current_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,eis_1khz_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/eis_1khz_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,electrode_yield_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/electrode_yield_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,post_stim_burst_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/post_stim_burst_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,post_stim_impedance_degradation_pct,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/post_stim_impedance_degradation_pct_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,post_stim_spike_recovery_pct_pre,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/post_stim_spike_recovery_pct_pre_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,spike_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/spike_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d,L1,,synchrony_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-28d/synchrony_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d,L1,,baseline_noise_uv,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d/baseline_noise_uv_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d,L1,,burst_rate_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d/burst_rate_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d,L1,,charge_storage_capacity_current,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d/charge_storage_capacity_current_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d,L1,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d,L1,,charge_storage_capacity_retention_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d/charge_storage_capacity_retention_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d,L1,,eis_1khz_current_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d/eis_1khz_current_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d,L1,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d,L1,,eis_1khz_pct_hydrogel_control,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_lead_nhi_pedot_low_loading-R3-42d/eis_1khz_pct_hydrogel_control_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
