task_id,branch,route,run_id,sample_event,target_field,wide_field,unit,instrument_class,entry_file,merge_command,source_file_requirement,value_required,provenance_required,notes
LC-0070,NHI-PEDOT H-A,outsourced_preferred,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,final,osmolality,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --base data/nhi_pedot_h_a_runs_active.csv --raw data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv --out data/nhi_pedot_h_a_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0071,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,final,conductivity,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0072,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,physical_inspection,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0073,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,physical_inspection,visible_shedding,visible_shedding,bool,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Time-stamped image or microscopy/stereoscope export.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0074,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,physical_inspection,swelling_fraction,swelling_fraction,fraction,caliper_balance_or_image_analysis,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Image analysis export, caliper log, or mass/dimension worksheet.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0075,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,physical_inspection,delamination_score,delamination_score,score,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Image plus scoring worksheet or vendor image-analysis report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0076,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,physical_inspection,optical_transparency_fraction,optical_transparency_fraction,fraction,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Image-analysis export or vendor microscopy report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0077,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,metadata,date,date,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0078,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,metadata,medium_name,medium_name,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Medium bottle photo, lot CoA, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0079,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,metadata,medium_lot,medium_lot,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0080,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,metadata,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0081,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,metadata,mea_coupon_id,mea_coupon_id,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Build sheet, sample label, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0082,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,metadata,electrode_material,electrode_material,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Supplier documentation, build sheet, or sample label record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0083,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,metadata,laminin_or_peptide_density,laminin_or_peptide_density,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Recipe record, supplier CoA, coating log, or build sheet.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0084,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,metadata,sterilization_or_aseptic_protocol,sterilization_or_aseptic_protocol,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"SOP identifier, batch record, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0085,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,initial,pH,pH_initial,pH,calibrated_pH_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0086,NHI-PEDOT H-A,outsourced_preferred,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,initial,osmolality,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --base data/nhi_pedot_h_a_runs_active.csv --raw data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv --out data/nhi_pedot_h_a_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0087,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,initial,conductivity,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0088,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,final,pH,pH_final,pH,calibrated_pH_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0089,NHI-PEDOT H-A,outsourced_preferred,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,final,osmolality,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --base data/nhi_pedot_h_a_runs_active.csv --raw data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv --out data/nhi_pedot_h_a_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0090,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,final,conductivity,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0091,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,physical_inspection,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0092,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,physical_inspection,visible_shedding,visible_shedding,bool,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Time-stamped image or microscopy/stereoscope export.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0093,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,physical_inspection,swelling_fraction,swelling_fraction,fraction,caliper_balance_or_image_analysis,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Image analysis export, caliper log, or mass/dimension worksheet.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0094,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,physical_inspection,delamination_score,delamination_score,score,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Image plus scoring worksheet or vendor image-analysis report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0095,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-hydrogel_laminin_control-R1-24h,physical_inspection,optical_transparency_fraction,optical_transparency_fraction,fraction,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Image-analysis export or vendor microscopy report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0115,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,metadata,date,date,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0116,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,metadata,medium_name,medium_name,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Medium bottle photo, lot CoA, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0117,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,metadata,medium_lot,medium_lot,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0118,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,metadata,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0119,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,metadata,mea_coupon_id,mea_coupon_id,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Build sheet, sample label, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0120,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,metadata,electrode_material,electrode_material,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Supplier documentation, build sheet, or sample label record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0121,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,metadata,laminin_or_peptide_density,laminin_or_peptide_density,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Recipe record, supplier CoA, coating log, or build sheet.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0122,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,metadata,sterilization_or_aseptic_protocol,sterilization_or_aseptic_protocol,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"SOP identifier, batch record, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0123,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,initial,pH,pH_initial,pH,calibrated_pH_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0124,NHI-PEDOT H-A,outsourced_preferred,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,initial,osmolality,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --base data/nhi_pedot_h_a_runs_active.csv --raw data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv --out data/nhi_pedot_h_a_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0125,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,initial,conductivity,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0126,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,final,pH,pH_final,pH,calibrated_pH_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0127,NHI-PEDOT H-A,outsourced_preferred,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,final,osmolality,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --base data/nhi_pedot_h_a_runs_active.csv --raw data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv --out data/nhi_pedot_h_a_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0128,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,final,conductivity,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0129,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,physical_inspection,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0130,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,physical_inspection,visible_shedding,visible_shedding,bool,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Time-stamped image or microscopy/stereoscope export.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0131,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,physical_inspection,swelling_fraction,swelling_fraction,fraction,caliper_balance_or_image_analysis,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Image analysis export, caliper log, or mass/dimension worksheet.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0132,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,physical_inspection,delamination_score,delamination_score,score,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Image plus scoring worksheet or vendor image-analysis report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0133,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-0h,physical_inspection,optical_transparency_fraction,optical_transparency_fraction,fraction,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Image-analysis export or vendor microscopy report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0134,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,metadata,date,date,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0135,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,metadata,medium_name,medium_name,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Medium bottle photo, lot CoA, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0136,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,metadata,medium_lot,medium_lot,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0137,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,metadata,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0138,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,metadata,mea_coupon_id,mea_coupon_id,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Build sheet, sample label, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
