gate_id,candidate_id,sample_id,field,value,source_file,measured_at,operator_or_agent,instrument_id,notes
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,final.osmolality,,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/final_osmolality_osmometer_report_or_export.pdf,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,final.conductivity,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/final_conductivity_conductivity_meter_export_or_photo.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection.visible_precipitate,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_visible_precipitate_image_or_scoring_worksheet.png,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection.visible_shedding,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_visible_shedding_image_or_scoring_worksheet.png,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection.swelling_fraction,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection.delamination_score,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_delamination_score_image_or_scoring_worksheet.png,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection.optical_transparency_fraction,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_optical_transparency_fraction_image_or_scoring_worksheet.png,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata.date,,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/metadata_date_bench_or_chain_of_custody_record.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata.medium_name,,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/metadata_medium_name_bench_or_chain_of_custody_record.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata.medium_lot,,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/metadata_medium_lot_bench_or_chain_of_custody_record.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata.temperature_c,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/metadata_temperature_c_temperature_or_incubator_log.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata.mea_coupon_id,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/metadata_mea_coupon_id_supplier_or_build_record.pdf,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata.electrode_material,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/metadata_electrode_material_supplier_or_build_record.pdf,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata.laminin_or_peptide_density,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/metadata_laminin_or_peptide_density_supplier_or_build_record.pdf,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,metadata.sterilization_or_aseptic_protocol,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/metadata_sterilization_or_aseptic_protocol_supplier_or_build_record.pdf,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,initial.pH,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/initial_pH_pH_meter_export_or_photo.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,initial.osmolality,,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/initial_osmolality_osmometer_report_or_export.pdf,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,initial.conductivity,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/initial_conductivity_conductivity_meter_export_or_photo.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,final.pH,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/final_pH_pH_meter_export_or_photo.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,final.osmolality,,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/final_osmolality_osmometer_report_or_export.pdf,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,final.conductivity,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/final_conductivity_conductivity_meter_export_or_photo.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection.visible_precipitate,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/physical_inspection_visible_precipitate_image_or_scoring_worksheet.png,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection.visible_shedding,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/physical_inspection_visible_shedding_image_or_scoring_worksheet.png,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection.swelling_fraction,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/physical_inspection_swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection.delamination_score,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/physical_inspection_delamination_score_image_or_scoring_worksheet.png,,,,
h_a_medium_stability,challenge_nhi_pedot_high_loading,NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h,physical_inspection.optical_transparency_fraction,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-72h/physical_inspection_optical_transparency_fraction_image_or_scoring_worksheet.png,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,charge_storage_capacity_final,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,charge_storage_capacity_initial,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,crosslinking_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/crosslinking_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,date,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/date_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,delamination_score,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/delamination_score_image_or_scoring_worksheet.png,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,eis_1khz_final_ohm,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,eis_1khz_initial_ohm,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,electrode_material,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/electrode_material_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,hydrogel_matrix,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,laminin_or_peptide_density,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,mea_coupon_id,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,medium_lot,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/medium_lot_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,medium_name,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/medium_name_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,operator_or_agent,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,optical_transparency_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/optical_transparency_fraction_image_or_scoring_worksheet.png,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,pedot_pss_loading_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,pedot_pss_pre_rinse_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/pedot_pss_pre_rinse_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,sterilization_or_aseptic_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/sterilization_or_aseptic_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,swelling_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak,temperature_c,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-pre_soak/temperature_c_temperature_or_incubator_log.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,charge_storage_capacity_final,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,charge_storage_capacity_initial,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,crosslinking_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/crosslinking_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,date,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/date_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,delamination_score,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/delamination_score_image_or_scoring_worksheet.png,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,eis_1khz_final_ohm,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,eis_1khz_initial_ohm,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,electrode_material,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/electrode_material_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,hydrogel_matrix,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,laminin_or_peptide_density,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,mea_coupon_id,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,medium_lot,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/medium_lot_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,medium_name,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/medium_name_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,operator_or_agent,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,optical_transparency_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/optical_transparency_fraction_image_or_scoring_worksheet.png,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,pedot_pss_loading_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,pedot_pss_pre_rinse_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/pedot_pss_pre_rinse_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,sterilization_or_aseptic_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/sterilization_or_aseptic_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,swelling_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak,temperature_c,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-24hsoak/temperature_c_temperature_or_incubator_log.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,charge_storage_capacity_final,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,charge_storage_capacity_initial,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,crosslinking_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/crosslinking_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,date,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/date_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,delamination_score,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/delamination_score_image_or_scoring_worksheet.png,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,eis_1khz_final_ohm,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,eis_1khz_initial_ohm,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,electrode_material,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/electrode_material_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,hydrogel_matrix,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,laminin_or_peptide_density,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,mea_coupon_id,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,medium_lot,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/medium_lot_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,medium_name,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/medium_name_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,operator_or_agent,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,optical_transparency_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/optical_transparency_fraction_image_or_scoring_worksheet.png,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,pedot_pss_loading_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,pedot_pss_pre_rinse_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/pedot_pss_pre_rinse_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,sterilization_or_aseptic_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/sterilization_or_aseptic_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,swelling_fraction,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,temperature_c,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/temperature_c_temperature_or_incubator_log.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling,charge_storage_capacity_final,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling,charge_storage_capacity_initial,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling,crosslinking_protocol,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling/crosslinking_protocol_bench_or_chain_of_custody_record.csv,,,,
h_b_electrical_interface,hydrogel_laminin_control,NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling,date,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling/date_bench_or_chain_of_custody_record.csv,,,,
